latitude,longitude,elevation,time
41.282128,-96.157965,375.3,2024-11-16T17:41:30
41.293611,-96.158309,374.2,2024-11-16T16:23:13
41.287857,-96.161402,367.5,2024-11-16T16:32:25
41.300862,-96.16051,366,2024-11-16T17:54:07
41.252772,-96.153396,351.2,2024-11-16T17:11:02
41.264298,-96.172884,337.8,2024-11-16T16:50:42
41.295357,-96.158323,371.9,2024-11-16T16:22:07
41.264372,-96.151423,385.2,2024-11-16T17:21:58
41.290385,-96.158344,381.1,2024-11-16T16:26:09
41.27913,-96.166063,340.9,2024-11-16T16:39:28
41.271121,-96.157897,371,2024-11-16T17:34:29
41.272818,-96.170599,339.1,2024-11-16T16:44:15
41.299379,-96.163119,375.6,2024-11-16T16:17:21
41.263489,-96.15418,373.9,2024-11-16T17:23:34
41.302195,-96.163352,364.4,2024-11-16T17:56:22
41.281328,-96.157845,370.7,2024-11-16T17:40:47
41.300544,-96.167493,381.6,2024-11-16T16:15:00
41.257815,-96.171007,335,2024-11-16T16:55:10
41.275049,-96.157879,359.8,2024-11-16T17:36:36
41.252111,-96.154185,345.5,2024-11-16T17:10:21
41.276994,-96.167952,340.8,2024-11-16T16:41:19
41.297984,-96.158825,371.1,2024-11-16T16:20:21
41.297436,-96.158309,368,2024-11-16T16:20:54
41.258433,-96.170988,336.1,2024-11-16T16:54:47
41.265435,-96.156017,371.4,2024-11-16T17:30:37
41.264169,-96.155473,374.5,2024-11-16T17:29:45
41.252923,-96.153206,351.6,2024-11-16T17:11:11
41.279898,-96.164833,341.7,2024-11-16T16:38:12
41.260028,-96.150561,360.3,2024-11-16T17:16:47
41.298275,-96.162897,378.4,2024-11-16T16:18:10
41.268072,-96.173941,337.8,2024-11-16T16:48:04
41.259135,-96.170853,337,2024-11-16T16:54:22
41.30098,-96.162217,373.2,2024-11-16T17:54:59
41.296866,-96.158018,368.5,2024-11-16T17:50:49
41.300847,-96.159518,360.7,2024-11-16T17:53:40
41.273572,-96.157882,366.2,2024-11-16T17:35:47
41.262148,-96.172196,336.5,2024-11-16T16:52:03
41.28888,-96.1587,381.8,2024-11-16T16:30:54
41.257674,-96.171015,335.4,2024-11-16T16:55:19
41.253956,-96.169646,338.8,2024-11-16T16:58:22
41.264395,-96.152016,385.3,2024-11-16T17:22:18
41.254355,-96.169947,337,2024-11-16T16:57:44
41.298159,-96.157961,368.5,2024-11-16T17:51:29
41.300833,-96.16162,373.2,2024-11-16T17:54:41
41.295235,-96.158319,372.3,2024-11-16T16:22:12
41.261108,-96.171635,336.7,2024-11-16T16:52:49
41.256962,-96.152525,353.6,2024-11-16T17:14:14
41.264154,-96.172881,337.7,2024-11-16T16:50:49
41.25695,-96.171293,335.6,2024-11-16T16:55:57
41.249259,-96.154631,342.3,2024-11-16T17:08:25
41.282587,-96.163545,348.1,2024-11-16T16:36:05
41.298808,-96.158306,369.2,2024-11-16T17:52:03
41.297122,-96.158306,368,2024-11-16T16:21:05
41.290989,-96.158321,379.8,2024-11-16T16:25:47
41.248674,-96.159269,351.4,2024-11-16T17:06:07
41.251916,-96.154282,344.9,2024-11-16T17:10:13
41.287335,-96.157963,383.5,2024-11-16T17:44:47
41.301713,-96.16696,381.2,2024-11-16T16:14:09
41.28343,-96.157922,379.9,2024-11-16T17:42:33
41.299361,-96.164585,371.9,2024-11-16T16:16:40
41.264313,-96.17289,337.9,2024-11-16T16:50:41
41.290458,-96.157997,381.7,2024-11-16T17:46:45
41.260799,-96.150433,363.2,2024-11-16T17:17:22
41.248689,-96.161482,344.6,2024-11-16T17:04:53
41.298249,-96.162899,378.4,2024-11-16T16:18:12
41.258263,-96.151203,356.1,2024-11-16T17:15:31
41.24867,-96.159903,350.1,2024-11-16T17:05:39
41.248671,-96.156412,346.3,2024-11-16T17:07:24
41.257794,-96.151318,355.3,2024-11-16T17:15:11
41.264395,-96.152057,385.2,2024-11-16T17:22:19
41.254487,-96.170069,336.6,2024-11-16T16:57:31
41.265958,-96.174381,337.1,2024-11-16T16:49:19
41.248684,-96.161347,345,2024-11-16T17:04:57
41.254624,-96.153003,349,2024-11-16T17:12:19
41.267698,-96.157838,375.6,2024-11-16T17:32:34
41.24867,-96.159885,350.1,2024-11-16T17:05:40
41.275271,-96.15782,358.9,2024-11-16T17:36:43
41.259998,-96.150577,360.2,2024-11-16T17:16:45
41.252376,-96.166679,336.3,2024-11-16T17:00:43
41.26083,-96.150435,363.3,2024-11-16T17:17:24
41.288824,-96.158791,381,2024-11-16T16:30:58
41.274581,-96.157883,362.1,2024-11-16T17:36:20
41.278705,-96.166667,340.3,2024-11-16T16:39:49
41.255505,-96.152321,351.1,2024-11-16T17:13:05
41.27508,-96.169426,339.6,2024-11-16T16:42:51
41.260667,-96.171647,336.6,2024-11-16T16:53:22
41.301627,-96.162894,365.1,2024-11-16T17:55:27
41.251747,-96.154376,344.5,2024-11-16T17:10:07
41.265486,-96.156439,368.8,2024-11-16T17:30:48
41.28116,-96.157832,369.6,2024-11-16T17:40:41
41.250854,-96.154445,343.4,2024-11-16T17:09:37
41.293169,-96.158297,375,2024-11-16T16:23:34
41.280782,-96.157944,366.6,2024-11-16T17:40:23
41.248671,-96.159835,350.2,2024-11-16T17:05:41
41.265002,-96.155351,376.9,2024-11-16T17:30:16
41.293772,-96.158293,374.1,2024-11-16T16:23:08
41.2851,-96.157967,382.1,2024-11-16T17:43:31
41.283499,-96.157927,380.1,2024-11-16T17:42:35
41.279706,-96.157892,358.5,2024-11-16T17:39:28
41.301802,-96.166914,381,2024-11-16T16:14:06
41.268495,-96.157867,376.6,2024-11-16T17:33:00
41.27024,-96.157871,375,2024-11-16T17:34:00
41.271408,-96.157905,370,2024-11-16T17:34:38
41.258257,-96.17101,335.8,2024-11-16T16:54:53
41.276123,-96.157915,354.9,2024-11-16T17:37:11
41.250151,-96.165127,334.9,2024-11-16T17:02:32
41.282106,-96.157961,375.2,2024-11-16T17:41:29
41.265253,-96.155553,375.2,2024-11-16T17:30:24
41.249587,-96.154644,342,2024-11-16T17:08:38
41.257462,-96.171092,335.9,2024-11-16T16:55:36
41.294621,-96.158317,373.2,2024-11-16T16:22:36
41.252419,-96.166579,336.5,2024-11-16T17:00:45
41.299914,-96.158333,367.1,2024-11-16T17:52:40
41.288741,-96.157994,383,2024-11-16T17:45:45
41.248675,-96.155933,344.3,2024-11-16T17:07:36
41.298647,-96.162862,378.6,2024-11-16T16:17:55
41.254616,-96.153015,349,2024-11-16T17:12:18
41.300847,-96.159559,360.7,2024-11-16T17:53:41
41.248668,-96.159457,351.1,2024-11-16T17:05:58
41.252094,-96.165714,336.5,2024-11-16T17:01:10
41.262616,-96.172606,336.9,2024-11-16T16:51:44
41.300826,-96.167407,385.5,2024-11-16T16:14:45
41.291757,-96.158284,378.4,2024-11-16T16:25:20
41.264096,-96.149803,379.7,2024-11-16T17:20:52
41.259985,-96.171497,335.9,2024-11-16T16:53:47
41.300855,-96.159349,360.7,2024-11-16T17:53:36
41.262236,-96.148172,379,2024-11-16T17:19:17
41.297808,-96.159208,372.7,2024-11-16T16:20:10
41.263529,-96.153387,378.2,2024-11-16T17:23:17
41.255142,-96.152475,350.2,2024-11-16T17:12:52
41.299369,-96.164348,371.9,2024-11-16T16:16:45
41.30177,-96.166925,381.1,2024-11-16T16:14:07
41.261503,-96.172016,336.3,2024-11-16T16:52:26
41.264077,-96.149514,381.4,2024-11-16T17:20:44
41.302112,-96.163384,364.5,2024-11-16T17:56:16
41.27579,-96.157902,356.5,2024-11-16T17:36:59
41.260074,-96.171563,336,2024-11-16T16:53:44
41.288089,-96.158015,383.3,2024-11-16T17:45:12
41.283317,-96.157919,379.6,2024-11-16T17:42:29
41.300893,-96.158739,361.1,2024-11-16T17:53:20
41.295705,-96.158305,370.6,2024-11-16T16:21:54
41.277022,-96.167911,340.9,2024-11-16T16:41:16
41.292236,-96.157915,378.2,2024-11-16T17:47:51
41.263752,-96.148761,382.5,2024-11-16T17:20:16
41.279998,-96.157894,360.8,2024-11-16T17:39:40
41.277661,-96.167575,339.6,2024-11-16T16:40:35
41.292753,-96.158377,376.5,2024-11-16T16:23:51
41.280024,-96.165394,342,2024-11-16T16:37:44
41.250412,-96.165309,334.7,2024-11-16T17:02:17
41.26504,-96.173967,337.2,2024-11-16T16:49:51
41.299376,-96.163653,374,2024-11-16T16:17:06
41.289243,-96.158813,380.9,2024-11-16T16:27:07
41.281598,-96.157844,372.5,2024-11-16T17:40:57
41.281376,-96.164362,344.4,2024-11-16T16:36:51
41.298201,-96.162895,378.4,2024-11-16T16:18:14
41.250321,-96.165234,334.8,2024-11-16T17:02:24
41.294093,-96.158295,373.6,2024-11-16T16:22:56
41.295045,-96.157964,372.5,2024-11-16T17:49:56
41.29189,-96.157916,378.6,2024-11-16T17:47:31
41.254381,-96.169961,336.9,2024-11-16T16:57:41
41.300821,-96.167421,385.5,2024-11-16T16:14:46
41.26203,-96.14852,376.5,2024-11-16T17:18:55
41.280555,-96.157948,364.9,2024-11-16T17:40:05
41.248681,-96.158475,351.8,2024-11-16T17:06:30
41.270392,-96.157877,374.4,2024-11-16T17:34:05
41.264401,-96.155414,375.2,2024-11-16T17:29:54
41.274915,-96.169539,339.5,2024-11-16T16:42:57
41.264392,-96.151549,385.2,2024-11-16T17:22:04
41.263531,-96.155131,373.5,2024-11-16T17:23:57
41.271121,-96.171606,338.7,2024-11-16T16:45:34
41.256172,-96.171123,335.6,2024-11-16T16:56:24
41.300455,-96.166812,378.9,2024-11-16T16:15:18
41.264407,-96.152177,385,2024-11-16T17:22:23
41.283372,-96.157916,379.7,2024-11-16T17:42:31
41.297704,-96.161445,377.8,2024-11-16T16:19:05
41.256817,-96.152533,353.4,2024-11-16T17:14:04
41.297318,-96.157998,368.4,2024-11-16T17:51:02
41.248679,-96.159517,351,2024-11-16T17:05:55
41.248684,-96.157251,349.6,2024-11-16T17:07:02
41.262113,-96.148385,377.6,2024-11-16T17:19:05
41.29961,-96.164824,372,2024-11-16T16:16:23
41.264698,-96.17357,337.3,2024-11-16T16:50:07
41.299381,-96.163571,374.2,2024-11-16T16:17:09
41.30215,-96.163361,364.4,2024-11-16T17:56:19
41.28005,-96.165366,342.1,2024-11-16T16:37:43
41.297503,-96.160982,377,2024-11-16T16:19:20
41.252202,-96.166883,335.9,2024-11-16T17:00:33
41.300863,-96.160815,368.1,2024-11-16T17:54:16
41.30015,-96.158342,365.6,2024-11-16T17:52:47
41.264402,-96.151645,385.2,2024-11-16T17:22:09
41.293074,-96.158302,375.3,2024-11-16T16:23:39
41.288485,-96.159539,377.4,2024-11-16T16:31:22
41.27985,-96.164553,341.9,2024-11-16T16:38:26
41.248788,-96.15466,341.9,2024-11-16T17:08:09
41.280047,-96.157919,361.2,2024-11-16T17:39:42
41.261104,-96.150102,364.8,2024-11-16T17:17:41
41.277802,-96.16708,339.9,2024-11-16T16:40:22
41.276239,-96.157889,354.3,2024-11-16T17:37:15
41.296449,-96.157979,368.6,2024-11-16T17:50:37
41.282245,-96.16389,346.8,2024-11-16T16:36:20
41.302601,-96.166903,378.6,2024-11-16T16:13:40
41.293887,-96.157961,373,2024-11-16T17:49:19
41.279228,-96.165849,341.1,2024-11-16T16:39:21
41.263487,-96.154262,373.7,2024-11-16T17:23:36
41.271042,-96.171665,338.7,2024-11-16T16:45:40
41.301282,-96.162532,369.3,2024-11-16T17:55:12
41.252017,-96.167182,335.4,2024-11-16T17:00:17
41.251425,-96.165494,335.7,2024-11-16T17:01:35
41.254278,-96.169878,337.3,2024-11-16T16:57:53
41.296834,-96.158018,368.5,2024-11-16T17:50:48
41.248857,-96.163176,341.1,2024-11-16T17:03:53
41.26528,-96.174157,337.1,2024-11-16T16:49:41
41.297886,-96.159086,372.1,2024-11-16T16:20:14
41.288502,-96.159321,378.3,2024-11-16T16:31:16
41.272291,-96.157949,368.2,2024-11-16T17:35:06
41.288851,-96.158763,381.3,2024-11-16T16:30:57
41.276681,-96.168285,340.3,2024-11-16T16:41:46
41.302445,-96.163593,364.3,2024-11-16T17:56:55
41.248674,-96.160572,348.2,2024-11-16T17:05:19
41.2804,-96.164934,343.6,2024-11-16T16:37:27
41.248694,-96.156759,347.8,2024-11-16T17:07:15
41.297232,-96.158294,367.9,2024-11-16T16:21:01
41.262276,-96.148169,379.3,2024-11-16T17:19:18
41.254922,-96.170359,336.1,2024-11-16T16:57:12
41.269345,-96.172718,338.7,2024-11-16T16:46:48
41.257335,-96.151625,354.5,2024-11-16T17:14:53
41.299899,-96.164859,371.7,2024-11-16T16:16:11
41.262339,-96.148198,379.7,2024-11-16T17:19:21
41.301636,-96.162975,365,2024-11-16T17:55:29
41.251921,-96.167621,335,2024-11-16T16:59:59
41.268584,-96.157858,376.7,2024-11-16T17:33:03
41.293079,-96.157931,372.8,2024-11-16T17:48:18
41.274187,-96.157894,364,2024-11-16T17:36:06
41.264446,-96.155376,375.4,2024-11-16T17:29:56
41.297711,-96.161492,377.9,2024-11-16T16:19:04
41.296106,-96.157955,369.3,2024-11-16T17:50:27
41.279537,-96.164452,342.2,2024-11-16T16:38:42
41.250004,-96.154681,342.3,2024-11-16T17:09:00
41.264048,-96.148858,382.7,2024-11-16T17:20:26
41.265353,-96.155729,373.8,2024-11-16T17:30:30
41.24981,-96.164875,334.9,2024-11-16T17:02:47
41.267998,-96.157854,376.1,2024-11-16T17:32:44
41.278996,-96.157912,353.4,2024-11-16T17:38:50
41.276298,-96.168603,339.8,2024-11-16T16:42:05
41.297699,-96.159397,373.8,2024-11-16T16:20:04
41.286722,-96.161253,364.3,2024-11-16T16:33:10
41.281972,-96.157926,374.6,2024-11-16T17:41:18
41.271985,-96.157921,368.7,2024-11-16T17:34:57
41.28542,-96.158009,382.2,2024-11-16T17:43:42
41.286903,-96.157957,383.2,2024-11-16T17:44:33
41.28074,-96.164806,344,2024-11-16T16:37:15
41.281625,-96.157845,372.6,2024-11-16T17:40:58
41.271209,-96.171491,338.6,2024-11-16T16:45:25
41.25751,-96.171065,335.8,2024-11-16T16:55:32
41.30091,-96.158587,361.3,2024-11-16T17:53:16
41.280689,-96.157963,366,2024-11-16T17:40:15
41.264242,-96.150781,384.2,2024-11-16T17:21:21
41.276427,-96.16852,339.9,2024-11-16T16:42:00
41.297264,-96.158296,367.9,2024-11-16T16:21:00
41.256375,-96.171239,335.6,2024-11-16T16:56:16
41.300046,-96.164978,371.6,2024-11-16T16:16:06
41.248685,-96.156606,347.2,2024-11-16T17:07:19
41.261658,-96.149045,372,2024-11-16T17:18:25
41.298035,-96.162572,378.5,2024-11-16T16:18:28
41.303074,-96.167484,378.5,2024-11-16T16:13:19
41.301221,-96.16716,384,2024-11-16T16:14:28
41.293102,-96.158303,375.2,2024-11-16T16:23:38
41.292316,-96.158361,378.2,2024-11-16T16:24:07
41.254118,-96.169769,337.9,2024-11-16T16:58:07
41.252086,-96.168222,334.8,2024-11-16T16:59:42
41.299167,-96.158333,369.3,2024-11-16T17:52:15
41.290555,-96.157989,381.5,2024-11-16T17:46:48
41.26347,-96.154598,373.5,2024-11-16T17:23:44
41.248672,-96.159818,350.3,2024-11-16T17:05:42
41.302279,-96.163342,364.3,2024-11-16T17:56:28
41.262224,-96.148177,378.9,2024-11-16T17:19:16
41.273122,-96.157938,367.1,2024-11-16T17:35:33
41.293703,-96.157906,373,2024-11-16T17:48:38
41.275933,-96.157925,355.8,2024-11-16T17:37:04
41.273402,-96.157902,366.5,2024-11-16T17:35:42
41.263489,-96.15422,373.8,2024-11-16T17:23:35
41.288884,-96.158332,382.9,2024-11-16T16:30:44
41.263489,-96.154103,374.1,2024-11-16T17:23:32
41.276359,-96.157881,353.7,2024-11-16T17:37:18
41.257518,-96.171059,335.8,2024-11-16T16:55:31
41.28345,-96.162924,351.9,2024-11-16T16:35:32
41.276744,-96.168239,340.4,2024-11-16T16:41:42
41.263536,-96.155214,373.4,2024-11-16T17:23:59
41.297456,-96.160614,376.7,2024-11-16T16:19:30
41.2898,-96.157995,382.1,2024-11-16T17:46:21
41.288501,-96.159843,376.1,2024-11-16T16:31:30
41.251953,-96.165681,336.4,2024-11-16T17:01:15
41.256035,-96.171064,335.6,2024-11-16T16:56:29
41.264283,-96.150858,384.3,2024-11-16T17:21:26
41.252305,-96.166792,336.1,2024-11-16T17:00:38
41.297999,-96.162372,378.6,2024-11-16T16:18:34
41.254753,-96.170251,336.2,2024-11-16T16:57:18
41.257938,-96.170996,335,2024-11-16T16:55:04
41.256528,-96.152447,352.8,2024-11-16T17:13:45
41.24866,-96.16026,349.2,2024-11-16T17:05:29
41.288494,-96.159601,377.2,2024-11-16T16:31:24
41.251835,-96.154328,344.7,2024-11-16T17:10:11
41.25399,-96.169682,338.6,2024-11-16T16:58:18
41.290442,-96.157999,381.7,2024-11-16T17:46:44
41.263371,-96.148611,382.4,2024-11-16T17:20:02
41.292951,-96.158327,375.8,2024-11-16T16:23:44
41.276929,-96.168022,340.7,2024-11-16T16:41:25
41.251926,-96.167575,335,2024-11-16T17:00:00
41.255825,-96.152265,351.6,2024-11-16T17:13:16
41.251527,-96.16548,335.8,2024-11-16T17:01:31
41.29738,-96.157981,368.4,2024-11-16T17:51:05
41.290629,-96.158347,380.7,2024-11-16T16:26:00
41.257051,-96.15252,353.6,2024-11-16T17:14:20
41.269452,-96.172589,338.8,2024-11-16T16:46:43
41.267402,-96.157893,374.8,2024-11-16T17:32:24
41.284484,-96.157966,381.8,2024-11-16T17:43:10
41.270066,-96.157866,375.5,2024-11-16T17:33:54
41.276332,-96.157882,353.8,2024-11-16T17:37:17
41.25048,-96.165311,334.7,2024-11-16T17:02:13
41.249093,-96.154679,342.3,2024-11-16T17:08:19
41.297865,-96.16185,378.6,2024-11-16T16:18:49
41.253683,-96.169441,339.8,2024-11-16T16:58:41
41.267562,-96.173899,338,2024-11-16T16:48:20
41.281902,-96.164061,345.6,2024-11-16T16:36:32
41.25689,-96.152529,353.5,2024-11-16T17:14:09
41.262642,-96.148392,381.4,2024-11-16T17:19:33
41.262172,-96.148222,378.6,2024-11-16T17:19:13
41.264142,-96.15546,374.3,2024-11-16T17:29:44
41.277402,-96.167729,340.2,2024-11-16T16:40:44
41.268634,-96.173614,337.9,2024-11-16T16:47:34
41.266699,-96.15795,372,2024-11-16T17:31:59
41.288505,-96.160261,374.3,2024-11-16T16:31:41
41.272673,-96.170598,339.1,2024-11-16T16:44:20
41.300366,-96.166007,374.5,2024-11-16T16:15:39
41.280082,-96.157924,361.4,2024-11-16T17:39:43
41.265769,-96.17433,337.1,2024-11-16T16:49:25
41.261781,-96.172166,336.4,2024-11-16T16:52:16
41.29284,-96.158367,376.2,2024-11-16T16:23:47
41.295981,-96.158308,369.6,2024-11-16T16:21:44
41.284289,-96.162227,356.4,2024-11-16T16:34:51
41.283582,-96.157936,380.3,2024-11-16T17:42:38
41.270557,-96.157885,373.6,2024-11-16T17:34:10
41.299055,-96.16287,377.9,2024-11-16T16:17:38
41.261228,-96.149823,365.5,2024-11-16T17:17:53
41.301367,-96.162577,368.4,2024-11-16T17:55:15
41.302439,-96.16355,364.3,2024-11-16T17:56:53
41.262856,-96.148456,382,2024-11-16T17:19:42
41.296884,-96.158249,368.1,2024-11-16T16:21:14
41.268099,-96.157848,376.2,2024-11-16T17:32:47
41.249378,-96.164116,336.7,2024-11-16T17:03:16
41.299851,-96.164834,371.7,2024-11-16T16:16:13
41.296013,-96.158299,369.5,2024-11-16T16:21:43
41.25393,-96.169626,339,2024-11-16T16:58:24
41.263647,-96.148696,382.4,2024-11-16T17:20:12
41.248637,-96.162291,343.4,2024-11-16T17:04:25
41.261218,-96.17172,336.6,2024-11-16T16:52:40
41.291583,-96.157908,378.7,2024-11-16T17:47:21
41.256782,-96.171297,335.5,2024-11-16T16:56:03
41.249357,-96.164052,336.8,2024-11-16T17:03:19
41.254539,-96.153279,348.9,2024-11-16T17:12:11
41.289681,-96.158286,382,2024-11-16T16:26:33
41.301099,-96.167207,384.5,2024-11-16T16:14:33
41.272313,-96.170579,339,2024-11-16T16:44:33
41.297578,-96.159851,375.4,2024-11-16T16:19:51
41.276862,-96.157843,351.2,2024-11-16T17:37:35
41.289078,-96.158876,381,2024-11-16T16:30:25
41.276959,-96.157877,350.7,2024-11-16T17:37:38
41.252392,-96.166649,336.4,2024-11-16T17:00:44
41.302416,-96.163989,365.4,2024-11-16T17:57:17
41.250523,-96.165308,334.7,2024-11-16T17:02:10
41.268028,-96.157855,376.1,2024-11-16T17:32:45
41.268197,-96.157853,376.3,2024-11-16T17:32:50
41.262064,-96.148453,377,2024-11-16T17:19:00
41.260352,-96.150508,361.5,2024-11-16T17:17:07
41.255805,-96.170997,335.7,2024-11-16T16:56:38
41.256434,-96.171273,335.6,2024-11-16T16:56:14
41.285276,-96.157984,382.1,2024-11-16T17:43:37
41.261637,-96.149113,371.7,2024-11-16T17:18:22
41.267132,-96.157911,373.9,2024-11-16T17:32:14
41.296071,-96.158294,369.3,2024-11-16T16:21:41
41.280987,-96.1579,368.2,2024-11-16T17:40:34
41.26452,-96.173254,337.6,2024-11-16T16:50:17
41.264085,-96.149289,382.1,2024-11-16T17:20:38
41.284276,-96.162228,356.5,2024-11-16T16:34:52
41.300833,-96.159718,361,2024-11-16T17:53:45
41.248639,-96.162433,343.3,2024-11-16T17:04:21
41.252425,-96.168508,335.1,2024-11-16T16:59:28
41.248659,-96.161768,343.9,2024-11-16T17:04:43
41.279373,-96.165524,341.2,2024-11-16T16:39:11
41.277845,-96.166994,340,2024-11-16T16:40:19
41.266594,-96.174162,337.4,2024-11-16T16:48:58
41.287057,-96.157958,383.3,2024-11-16T17:44:38
41.297909,-96.158235,368.5,2024-11-16T16:20:37
41.269602,-96.172451,338.9,2024-11-16T16:46:37
41.300867,-96.159179,360.8,2024-11-16T17:53:32
41.264397,-96.15159,385.2,2024-11-16T17:22:07
41.300391,-96.16643,376.7,2024-11-16T16:15:28
41.286329,-96.161342,362.1,2024-11-16T16:33:25
41.259902,-96.150575,359.9,2024-11-16T17:16:37
41.268372,-96.157876,376.5,2024-11-16T17:32:56
41.269711,-96.172368,339,2024-11-16T16:46:33
41.276094,-96.157923,355,2024-11-16T17:37:10
41.301361,-96.167085,383.1,2024-11-16T16:14:22
41.253242,-96.15322,349.6,2024-11-16T17:11:22
41.276208,-96.157891,354.5,2024-11-16T17:37:14
41.289197,-96.158293,382.5,2024-11-16T16:26:51
41.288825,-96.157987,382.9,2024-11-16T17:45:49
41.289924,-96.158329,381.7,2024-11-16T16:26:25
41.280143,-96.165232,342.4,2024-11-16T16:37:38
41.299376,-96.164134,372.3,2024-11-16T16:16:51
41.259866,-96.150589,359.8,2024-11-16T17:16:34
41.24864,-96.162102,343.5,2024-11-16T17:04:30
41.272057,-96.170811,338.8,2024-11-16T16:44:44
41.262465,-96.172443,336.7,2024-11-16T16:51:51
41.254208,-96.169823,337.6,2024-11-16T16:57:59
41.299391,-96.16325,374.9,2024-11-16T16:17:18
41.301129,-96.167199,384.4,2024-11-16T16:14:31
41.293499,-96.157899,373,2024-11-16T17:48:31
41.250882,-96.154464,343.3,2024-11-16T17:09:38
41.286746,-96.161223,364.5,2024-11-16T16:33:09
41.271861,-96.157932,368.9,2024-11-16T17:34:53
41.256811,-96.1713,335.5,2024-11-16T16:56:02
41.251958,-96.167396,335.2,2024-11-16T17:00:05
41.297087,-96.158006,368.5,2024-11-16T17:50:56
41.267099,-96.173895,338.3,2024-11-16T16:48:36
41.279841,-96.165003,341.6,2024-11-16T16:38:02
41.25507,-96.170472,336,2024-11-16T16:57:06
41.255271,-96.170679,335.9,2024-11-16T16:56:57
41.277516,-96.157761,348.8,2024-11-16T17:37:55
41.248659,-96.160149,349.5,2024-11-16T17:05:32
41.254802,-96.170272,336.2,2024-11-16T16:57:17
41.248675,-96.15941,351.2,2024-11-16T17:06:00
41.269188,-96.172947,338.6,2024-11-16T16:46:56
41.283315,-96.163079,351.2,2024-11-16T16:35:38
41.269013,-96.17319,338.3,2024-11-16T16:47:05
41.276218,-96.168635,339.8,2024-11-16T16:42:08
41.289153,-96.157946,382.5,2024-11-16T17:46:00
41.258511,-96.151114,356.5,2024-11-16T17:15:40
41.291922,-96.157919,378.6,2024-11-16T17:47:32
41.292195,-96.157898,378.3,2024-11-16T17:47:50
41.297728,-96.158295,368.2,2024-11-16T16:20:42
41.249649,-96.164769,335,2024-11-16T17:02:53
41.260891,-96.171577,336.7,2024-11-16T16:53:07
41.298011,-96.16243,378.6,2024-11-16T16:18:32
41.24867,-96.158688,351.8,2024-11-16T17:06:24
41.299512,-96.164912,372.2,2024-11-16T16:16:27
41.289554,-96.15829,382,2024-11-16T16:26:38
41.275173,-96.157829,359.2,2024-11-16T17:36:40
41.296457,-96.158318,368.7,2024-11-16T16:21:28
41.289118,-96.158468,382,2024-11-16T16:26:57
41.283631,-96.157945,380.5,2024-11-16T17:42:40
41.286232,-96.157982,382.7,2024-11-16T17:44:09
41.273481,-96.170501,339.4,2024-11-16T16:43:52
41.300683,-96.158332,362.9,2024-11-16T17:53:04
41.275323,-96.169284,339.6,2024-11-16T16:42:42
41.259954,-96.150577,360.1,2024-11-16T17:16:42
41.255741,-96.152293,351.4,2024-11-16T17:13:13
41.292472,-96.157933,373.5,2024-11-16T17:47:58
41.299382,-96.163503,374.3,2024-11-16T16:17:11
41.30327,-96.167766,378.5,2024-11-16T16:13:09
41.263514,-96.153741,376,2024-11-16T17:23:24
41.288492,-96.15977,376.4,2024-11-16T16:31:28
41.300367,-96.166282,375.9,2024-11-16T16:15:32
41.297786,-96.159237,372.9,2024-11-16T16:20:09
